,title,title_label,description,description_label
251,기본사회 다시 꺼낸 이재명 두툼한 안전매트 깔아야 ,1,세부 목록은  생애주기별 지역별 맞춤형 소득 보장  공공의료 강화  지역사회 통합돌봄  맞춤형 공공분양과 고품질 공공임대 주택 공급  공교육 국가 책임 강화  주  일제 도입  정년 연장   아프면 쉴 권리  ,1
252,제주 찾아   청산  기일  봉하마을 로,0, 국가가 국민의 기본적인 삶을 보장하겠다 는 건데  구체적으로는 기본사회위원회를 설치해  일제와  정년연장  공공의료 확충 등 정책을 책임지겠다는 구상을 내놨습니다   이재명   더불어민주당 후보   기본 소득을  ,1
253, 노인 연령  나이보다 그 사람의 활동 능력에 맞춰 논의해야 ,1,반면  정년  연령은  세에 멈춰있다   년의 공백이 생기는 거다  일단 이 두 시기를 맞출 수 있는 구체적인  기간이  연장 되면 청년 일자리가 위협받을 수도 있지 않나   청년 일자리에 아예 영향이 없지는 않을 거다  ,1
254,이재명  기본소득   기본사회 확장   얼마나 어떻게 는 빠졌다,1, 주  일제 단계적 도입   정년연장  추진   연금개혁 추진   공공 필수 지역 의료 강화  등 거시적인 정책 과제들이 기본사회 공약 틀 안에 포함됐다  이 후보는  생애주기적 소득보장 체계  구축을 위한  ,1
255, 제 대 대선 중반 접어든 대선 레이스 당 주자 정책대결 치열,1, 정년 연장 도 사회적 합의로 추진할 것 이라고 밝혔다  이 후보는 또  태어날 때부터 노후까지 생애주기별 소득 보장 체계를 촘촘히 구축할 것이다  아동수당 지급 대상을 단계적으로 확대하고 청년 미래 적금을 도입해  ,1
256,울산중장년내일센터  생산현장 노무관리 세미나,0,아울러 기업에는  정년 연장  및 재고용을 위한 노무 컨설팅  신규 고용을 위한 인재 추천  맞춤형 채용대행 등의 구인서비스를 지원하고 있다  이성미 소장은  이번 세미나가 생산 현장의 인사노무 정책과 기준을  ,1
257,   기본사회 추진   년 중임제 개헌 ,1, 정년 연장 도 사회적 논의를 거쳐 추진하겠다고 했다  또 고용형태나 소득 수준에 관계없이 누구나 고용보험과 육아휴직을 활용할 수 있도록 하고   아프면 쉴 수 있는 권리 인 상병수당도 단계적으로 확대하겠다는  ,1
258,덴마크  정년   세로  연장 년생부터 적용,0, 통신에 따르면 이날 덴마크 의회는  정년 연장  법안을 두고 표결을 실시해 찬성  명  반대  명으로 가결했다  덴마크는  년부터 공식 은퇴 연령이 기대수명을 반영할 수 있도록  년마다 조정해왔다   년엔  ,1
259, 불교공뉴스  힐링대담   유재목  충청북도의회 부의장,1,해결을 위해선  정년 연장  연금 개혁  노인 기준 상향 등이 필요하다고 생각합니다    저성장기 지역 내수시장 활성화 방안은 무엇인가요  소비가 위축되고 자영업자 폐업이 급증하는 상황입니다  금융지원보다 재정  ,1
260, 국민 삶 보장 기본사회위 설치 ,1, 정년 연장 도 사회적 합의로 추진할 것 이라고 밝혔다  이 후보는 또  태어날 때부터 노후까지 생애주기별 소득 보장 체계를 촘촘히 구축할 것 이라며  아동수당 지급 대상을 단계적으로 확대하고 청년 미래 적금을 도입해  ,1
261,양대노총  경사노위 계속고용안  노사 갈등 유발 가능성 ,0,정흥준 서울과학기술대 경영학과 교수는 오늘 일  서울 여의도 국회의원회관에서  초고령사회  노후소득 공백 해결을 위한  정년연장  어떻게 할 것인가 를 주제로 개최된 토론회에서 이 같은 내용의 발제를 했습니다  이번  ,1
262,이재명  기본소득은 접어두고  기본사회 실현 ,1, 정년연장 도 사회적 합의에 따라 추진하겠다고 밝혔다  의료분야에서는 공공 필수 지역의료 강화를 제시했다  주택 분야에서는 맞춤형 공공분양과 고품질 공공임대 주택 공급 확대 등 수요자 중심의 다양한 유형의 주택  ,1
263, 독자위원칼럼  떠나는 도시가 된 청주시,0,주  일제 도입과  정년연장 과 같은 노동정책도 마찬가지다  노동시장 개편을 맞이하며  청주시도 바뀌고 움직일 수 있다면  보다 청년들이 머무르며 취직하고 싶은 도시로 나아갈 수 있을 것이다  이는 곧 도시경쟁력  ,1
264, 성장  강조하던 이재명   기본사회  다시 전면에 선거 막판  대표 정책 ,1, 일제의 단계적 도입   정년연장 도 약속했습니다  이 후보는 지난 대선과 달리 이번엔 기본소득 등  기본사회  정책을  대 공약에 포함시키지 않았습니다  이 때문에 성장에 방점을 둔 외연확장 전략이란 평가가 나왔는데  ,1
265,이재명  국가가 국민 삶 안전매트 되겠다 ,1, 일제 도입과 실노동시간 단축 로드맵   정년 연장  사회적 합의  상병 수당 확대 등을 통해 일과 삶의 균형을 이루겠다 고 했다 또  아프면 쉴 권리 인 상병수당 시범사업을 단계적으로 확대해 모두에게 더 두터운 사회적  ,1
266,이재명  기본사회위 공약  국가가 삶의 전 영역 책임 ,1,노동 분야에서는 주  일제 단계적 도입과  정년 연장  추진  상병수당 단계적 확대 등을 포함한  일과 삶의 균형  로드맵을 제시했다  공공의료 강화도 핵심 공약 중 하나다  필수 지역의료 강화해 의료 접근성의 격차를  ,1
267,이재명  국가가 국민 삶의 전 영역 책임지는  기본사회 로 가겠다 ,1,노동 분야에서는 주  일제 도입과 실노동시간 단축을 위한 로드맵 수립   정년연장 에 대한 사회적 합의 추진  상병수당 시범사업 확대 등을 통해  일과 삶의 균형 을 실현하겠다는 의지를 밝혔다  교통 및 정보 접근성  ,1
268,이재명  기본소득  김문수  정치개혁  공약전쟁,1,이 밖에 청년 어르신 등 수요자 중심의 다양한 유형의 주택 공급  공교육 국가책임 강화 직업교육 질 제고로의 교육체계 전환  주  일 근무제 정년연장  등 일 삶 균형사회  교통 서비스 확대 통신비 지원으로 자유로운  ,1
269,한국노총 민주당  국민연금 신 구 분리 반대 ,1,한국노총과 민주당은 백세시대 소득보장 실천단은  일 오후 국회 의원회관에서  백세시대 소득보장 실천단  정책협약 및 지지선언식을 열고  신 구 연금 분리 반대  년 내  세  정년연장  입법 추진  고령자  ,1
270,제주 이어   공략 나선 이재명 기본사회  다시 꺼내,1, 국가가 국민의 기본적인 삶을 보장하겠다 는 건데  구체적으로는 기본사회위원회를 설치해  일제와  정년연장  공공의료 확충 등 정책을 책임지겠다는 구상을 내놨습니다   이재명 더불어민주당 후보   기본 소득을  ,1
271,김문수 만난 경제 단체 신성장 구조개혁 절실 ,1,손경식 경총 회장은 법정  정년 연장 과 관련해  호봉제를 고려할 때 일률적인 법정  정년 연장 은 고령 인력에 대한 부담을 더욱 높여 청년층 신규 채용 기회를 축소할 것 이라며  퇴직 후 재고용 방식을 통해 세대 간 균형을  ,1
272,이재명  기본사회위원회 설치 일제 공공의료확충 ,0, 정년 연장 도 사회적 합의로 추진할 것 이라고 밝혔다  또  태어날 때부터 노후까지 생애주기별 소득 보장 체계를 촘촘히 구축할 것 이라며  아동수당 지급 대상을 단계적으로 확대하고 청년 미래 적금을 도입해  ,1
273, 사설 후보들은 최악 경영난 겪는 기업인 호소 경청해야,0,손경식 경총 회장은 법정  정년연장 과 관련   일률적인 법정  정년연장 은 청년층 신규 채용 기회를 축소할 것이며 퇴직 후 재고용 방식의 검토가 필요하다 고 주장했다  손 회장은 주 일제 논의는 기업에 큰 부담이 될  ,1
274, 기본사회  다시 꺼낸    생애주기 취약층 소득보장  대선 ,1,주거는 청년과 어르신도 적정한 비용을 부담하는 맞춤형 공공분양과 공공임대 주택 공급을 확대하고  노동환경 개선을 위해선 주 일제 단계적 도입을 비롯한 실노동시간 단축 로드맵과  정년연장  사회적 합의를  ,1
275,이재명  회복 성장에 집중할 때 직접적 소득분배 뺀 기본사회 공약 ,1, 정년 연장 도 사회적 합의로 추진할 것 이라고 밝혔다  아울러  아동수당 지급 대상 단계적 확대  청년미래적금 도입  맞춤형 주택연금 제도 확대 등 생애주기별 소득 보장 체계 확대를 약속하는 한편   온 사회가  ,1
276,이재명  기본사회 국가위원회 설치 보편 복지  공약 띄웠다,1, 생애주기별 지역별 맞춤형 소득 보장  공공의료 강화  지역사회 통합 돌봄  맞춤형 공공분양과 고품질 공공임대 주택 공급  공교육 국가 책임 강화  주  일제 도입  정년연장   아프면 쉴 권리 상병수당  ,1
277,대선 선거후반 이재명 김문수 막판 총력전  표심 공약 발표,0, 정년 연장 도 사회적 합의로 추진할 것 이라고 밝혔다  김문수 후보는 이날  차기 대통령 임기  년 단축 과  년  월 대통령 국회의원 동시 선출   대통령 불소추특권 폐지  등 정치개혁을 약속했다  김 후보는 서울 여의도  ,1
278, 기본사회  다시 꺼낸 이재명  국가전담기구 설치 정년연장  추진,1,출생부터 노후까지 생애소득보장 아동수당 늘리고 주  일제 도입  인권 바탕 기본적 삶  실질적 보장    멘토  송기인 신부 만난   이재명 더불어민주당 대선 후보가  일 자신의 대표적인 정책인 기본사회 공약을  ,1
279, 외신사진 속 이슈  파나마 건설노조 시위 격화  노조위원장은 외국  ,0,건설노조 측은 사회보장기금 개혁안이 연금 지급액을 줄이고  정년 을  연장 하는 등 노동자들의 권익을 심각하게 침해한다고 주장하고 있습니다  반면 정부는 모두 합법적 틀 내에서 이뤄진 국정 운영 사안이거나 노조와의  ,1
280,막판 지지층 결집 노린다지만 국가부채 증가 속도 가팔라 이재명 ,0,익명을 요구한 한 경제학과 교수는 기본사회 공약에 포함된  정년 연장  정책에 대해  우리나라는 정부 부채 증가 속도가 선진국 중에서도 상당히 빠른 나라 라며  정년 연장 도 생산성 감소를 고려한다면  ,1
281,이재명  기본사회위 설치 공공의료 확충 ,1, 정년 연장 도 사회적 합의로 추진할 것 이라고 밝혔다  이 후보는 또  태어날 때부터 노후까지 생애주기별 소득 보장 체계를 촘촘히 구축할 것 이라며  아동수당 지급 대상을 단계적으로 확대하고 청년 미래 적금을 도입해  ,1
282,경제  단체  김문수 후보에  신성장동력 창출 구조개혁 추진해 달라 ,0,첫째  법정  정년 연장 과 관련된 문제다  초고령사회 진입에 따라 고령 인력의 효율적인 활용은 피할 수 없는 과제 라며  정년 연장 보다는 퇴직 후 재고용 방식을 통해 고령자 고용 기회를 확대하고 세대 간 균형을 도모할  ,1
283,삼성그룹노조연대  민주당과 정책협약 이재명 후보 지지선언,0,민주당 선대위와 삼성노조는 정책 협약을 통해  삼성그룹사 노동자 노동 권 보장  노사협의회 민주적 운영  고령노동자 차별금지 및 온전한  정년연장   단체협약 효력 확장과 산별교섭 촉진  특수고용노동자 노동 권  ,1
284,김문수 후보  경제 단체장 회동 대통령실에 기업 민원실 신설 약속 ,0,그는  호봉제를 고려할 때 일률적인 법정  정년 연장 은 고령 인력에 대한 부담을 더욱 높여 청년층 신규 채용 기회를 축소할 것 이라고 말했다  이어  일제 논의는 기업에 큰 부담이 될 수밖에 없다  근로 시간 문제는 노사  ,1
285, 시니어를 사회 변화의 주체로  체인지메이커스  정책포럼 개최,1,이날 발제에 나선 신미숙 가톨릭관동대 행정학과 교수는  한국은 시니어의 경제활동 참여율이    위지만 빈곤율 역시 최고수준 이라며  정년 연장  공적연금 개편  실질적인 일자리 정책을 통해 시니어의 자립성과  ,1
286,  공약한  정년연장  민주   월 목표 법제화 추진,0,민주당  정년연장  태스크포스  간사인 김주영 의원은  일 국회에서 열린  정년연장  국회 토론회 에서  민주당은 올해  월까지  정년 연장  법제화를 목표로 하고 있다 면서  지금은 선거로 인해 잠시 논의가  ,1
287,이재명  기본사회위원회 설치 국민의 기본 삶  국가 책임 ,1, 정년 연장 도 사회적 합의로 추진할 것 이라고 강조했다  또 태어날 때부터 노후까지 생애주기별 소득 보장 체계를 촘촘히 구축하고  아동수당 지급 대상을 단계적으로 확대해 청년 미래 적금을 도입해 청년을  ,1
288,초고령사회 노후소득 공백 정년연장  필요 ,1,이들은 경사노위의 안이 소득공백 등 노동조건 하향을 야기한다며 완전한  정년연장 이 필요하다고 주장했습니다  한국노총 민주노총 민주당 김주영 박해철 박홍배 서영석 의원은  일 서울 영등포구 국회의원회관에서  ,1
289,이재명  제주 찍고 경남으로 김문수  의협에  무조건 사과 ,0,기본사회 실현을 위한 국가전담기구를 설치하겠다며  주  일제 단계적 도입과 사회적 합의를 통한  정년 연장  공공 의료 기관 설치 확대와  대 돌봄 국가 책임제 실현 등을 약속했습니다   앵커  국민의힘 김문수 후보는  ,1
290,  대선   정책 수혜주 뜬다  수도권 공급 확대 삼성물산 아닌  건 ,0, 이성웅  인구가 많이 고령화되면서  정년 연장  등 이 고령화에 대한 일자리 공약을 많이 내놓는 상황인데요  이전에는 일자리 플랫폼이나 사이트 같은 기업들이 인기가 있었다고 한다면 최근에는 원티드랩  오픈놀 등  ,1
291, 기본사회론  다시 꺼낸 이재명  지역화폐 주 일 ,1, 정년 연장 도 사회적 논의를 거쳐 추진한다는 방침이다  아울러 고용형태나 소득 수준에 관계없이 누구나 고용보험과 육아휴직을 활용할 수 있도록 하고   아프면 쉴 수 있는 권리 인 상병수당도 단계적으로 확대하겠다는  ,1
292,김문수  기업민원 전담수석 두겠다 경제 단체장에  친기업  정책 약속,1,법정  정년 연장  주  일제 논의 등 최근 화두로 떠오른 정책에 대한 우려도 터져 나왔다  손경식 경총 회장은 법정 연장과 관련해  호봉제를 고려할 때 일률적인 법정  정년 연장 은 고령 인력에 대한 부담을 높여 청년층  ,1
293,김문수 만난 경제   단체  한국 경제 신성장 구조개혁 절실 ,1,손경식 경총 회장은 법정  정년 연장 과 관련해  호봉제를 고려할 때 일률적인 법정  정년 연장 은 고령 인력에 대한 부담을 더욱 높여 청년층 신규 채용 기회를 축소할 것 이라며  퇴직 후 재고용 방식을 통해 세대 간 균형을  ,1
294,  복지정책 정치개혁안 공약 발표로 맞대결,0, 정년 연장 도 사회적 합의로 추진할 것 이라고 밝혔다  의료정책에 대해서는 민간 중심 의료 공급으로 지역 격차 및 필수 의료 공백 사태가 심각한 상황 이라며 공공 필수 지역 의료를 강화하고  의료 취약 지역을 대상으로  ,1
295,경제  단체장  김문수 후보 초청 간담회서 회동  최태원  한일 연대 ,0,그는  여전히 많은 기업들이 호봉제를 운영하는 상황을 감안할 때 일률적인 법정  정년 연장 은 청년 신규 채용 기회를 축소시킬 것 이라며  퇴직 후 재고용 방식을 통해 고령자 고용 확대와 세대 간 균형을 도모해야 한다 고  ,1
296,최태원  김문수 만나  경제공동체  또 강조,0,손경식 경총 회장은 법정  정년 연장 에 대해  호봉제를 고려할 때 일률적인 법정  정년 연장 은 고령 인력에 대한  기업의  부담을 더욱 높여 청년층 신규 채용 기회를 축소할 것 이라며  퇴직 후 재고용 방식을 통해 세대 간  ,1
297,이재명  기본사회위원회에 기본소득도 포함 대통령 직속일 수도 종합 ,0, 정년연장 을 사회적 합의로 추진하겠다면서  주  일제 단계적 도입과 실노동시간 단축 로드맵을 추진해 일하는 권리도 쉴 권리도 당연히 존중받는 사회를 만들겠다 고 말했다  또  아프면 쉴 권리인 상병수당 시범사업을  ,1
298, 기본사회  들고나온 이재명   국가전담기구 설치할 것 ,1, 일과 삶의 균형 과 관련해서는  정년 연장 을 사회적 합의로 추진하겠다며  주  일제 단계적 도입과 실노동시간 단축 로드맵을 추진해  일하는 권리도 쉴 권리도 당연히 존중받는 사회를 만들겠다 고 말했다   아프면 쉴  ,1
299,  대선     기본사회위원회 설치   국회의원   감축 ,0, 정년 연장 을 사회적 합의로 추진하고 고용보험과 육아휴직 제도의 사각지대도 지속적으로 보완할 것 이라고 밝혔다  김 후보는 국회의원 정원을 줄이겠다는 정치개혁 화두를 던졌다  그는 이날 서울 여의도  ,1
300,김문수 후보 만난 경제 단체  경제 경고등 신성장 구조개혁 절실 ,1,손경식 경총 회장은 법정  정년 연장 과 관련해  호봉제를 고려할 때 일률적인 법정  정년 연장 은 고령 인력에 대한 부담을 더욱 높여 청년층 신규 채용 기회를 축소할 것 이라며  퇴직 후 재고용 방식을 통해 세대 간 균형을  ,1
301,  제주서 세 번째   청산  강조 기본사회  설치 약속,0,   기본사회위원회 설치 일제 정년연장  추진  이 후보는 이날 기본사회 실현을 위한 국가전담기구인 기본사회위원회 기본사회를 위한 회복과 성장 위원회 를 설치하고 민관협력체계를 구축하겠다고 밝혔다  이  ,1
302, 대선  부 능선  넘었다 후보들  발목 잡을 막판 변수는 ,0,특히  여성가족부 폐지 나  정년 연장  문제 등에서 젠더 세대갈등을 부추겨왔다는 이른바  갈라치기  이미지 탓에 확장이 쉽지 않다는 분석이다  박상병 정치평론가는  이 후보를 지지하는 지지자들은 보수의 희망과  ,1
303, 종합  김문수 후보 만난 경제 단체  경제 위기 극복 구조 개혁 절실 ,0,손경식 경총 회장은 법정  정년 연장 과 주  일제 도입에 대해  일률적인 법정  정년 연장 은 고령 인력에 대한 부담을 더욱 높여 청년층 신규 채용 기회를 축소할 것 이라며  주  일제 논의는 기업에 큰 부담이 될 수밖에  ,1
304,경제  단체장  한국경제에 경고등 켜져  구조개혁 절실 ,1,손경식 경총 회장은 법정  정년 연장 과 관련해  호봉제를 고려할 때 일률적인 법정  정년 연장 은 고령 인력에 대한 부담을 더욱 높여 청년층 신규 채용 기회를 축소할 것 이라며  퇴직 후 재고용 방식을 통해 세대 간  ,1
305, 정년연장  기업 재량에 맡기면 격차 확대 ,1,  한국노총 최근 경제사회노동위원회원회 공익위원들이 내놓은  법정  정년연장  대신 사업주 계속고용 의무화  방안에 대해 노동계와 전문가들의 비판이 나왔다  양대 노총과 김주영 박해철 박홍배 서영석  ,1
306, 영상  대표 정책  기본사회  시리즈 다시 꺼낸 이재명 일제 전 ,1, 정년 연장 은 사회적 합의를 통해 추진하겠다고 밝혔다  또 고용보험과 육아휴직 제도의 사각지대를 보완하고   아프면 쉴 권리 인 상병수당 시범사업도 단계적으로 확대하겠다는 계획이다  이 후보는 지난  대 대선  ,1
307,경제 단체  김문수 후보에 정공법 제언   과 경제 연대  고급 인력 유 ,0, 정년 연장 보다 재고용 노란봉투법 강력 반대 손경식 경총 회장은  정년 연장  논의에 대해  일률적인 법정  정년 연장 은 청년 채용을 막는다 며  퇴직 후 재고용 방식을 통한 세대 간 균형 전략을 제안했다  또한 최근  ,1
308,이재명  기본사회위원회 설치 주거 의료 돌봄 교육 등 국가와 사회 ,1, 정년 연장 도 사회적 합의로 추진할 것 이라고 밝혔다  교통정책과 관련해선  지역설정에 따른 맞춤형 교통 서비스를 확대하고  청년 국민 패스 등을 확대해 교통비 부담도 줄이겠다  우리 국민  명 중  명인 교통약자를  ,1
309, 이승훈의 레마   정년 연장  청년층에 불리하기만 할까 ,1, 정년 연장  청년층에 불리하기만 할까 최근 대선 후보자   토론회에서  정년 연장 이 논의됐다  출산율 저하와 연금 문제라는 여러 가지 복잡한 배경 속에서 다뤄져야 할 문제인데  일단 당장 나오는 반응은 청년  ,1
310, 계속고용의무는  정년  이중구조 심화  모든 노동자에게  정년 까지 일할 ,1,이에 한국노총은  월  일 목  오후  시  국회의원회관 제 세미나실에서 민주노총과 더불어민주당 김주영 의원  박해철 의원  박홍배 의원  서영석 의원과 공동으로  초고령사회  노후소득 공백 해결을 위한  정년연장  ,1
311, 국회라이브 집중토론  최진봉  이재명 기본사회 공약 기존 복지 정책 ,1,기본 사회로 나아가겠다면서 기본 사회위원회를 구성하고 구체적으로 공공 분양 확대  지역 화폐 확대  주  일제   정년 연장  이런 내용들을 담고 있습니다  이 공약은 어떻게 보셨습니다  정연국 전 청와대 대변인  한동안  ,1
312,김문수  정부는 기업을 도와야 처벌 위주 법제 바꾸겠다 ,0,그는  일률적  정년 연장  대신 재고용 중심의 고령자 활용  노동생산성 기반의 유연근무제 도입  노란봉투법 등 노사 불균형 법안 재검토를 요청했다  손 회장은  노조 권한은 강화됐으나 기업의 대응 수단은  ,1
313,이재명  빈틈 없는 두툼한 안전매트 깔린  기본사회 로 나가야 ,1, 정년연장 을 사회적 합의로 추진하고 고용보험과 육아휴직 제도의 사각지대를 지속적으로 보완해 고용 형태나 소득 수준에 상관없이 누구나 일할 권리와 돌볼 권리를 보장받도록 하기로 했다   아프면 쉴 권리 인 상병수당  ,1
314,최태원 등 경제단체장  이재명 이어 김문수도 만났다 종합 ,0,손경식 경총 회장은  초고령사회 진입에 따라 고령 인력의 효율적 화용은 피할 수 없는 과제이지만 일률적인 법정  정년 연장 은 기존 고령 인력에 대한 부담을 너무 높인다 며  정년 연장 보다는 퇴직 후 재고용 방식을 통해  ,1
315,국회 토론회서  정년   세까지 단계적으로 늘려야  목소리 봇물,0, 세  정년연장 을 두고 사회적 논의가 이어지는 가운데  노동계를 중심으로  정년연장  법제화 요구의 목소리가 커지고 있다  한국노동조합총연맹 한국노총 과 전국민주노동조합총연맹 민노총  두 양대노총과 국회  ,1
316,이재명  완전 기본소득 대신  계층별 소득보장 비용부담 완화 ,1,주거는 청년과 어르신도 적정한 비용을 부담하는 맞춤형 공공분양과 공공임대 주택 공급을 확대하고  노동 환경 개선을 위해선 주 일제 단계적 도입을 비롯한 실노동시간 단축 로드맵과  정년연장  사회적 합의를  ,1
317,김문수  재계 만나  기업 악화시켜 경제 살린다는 건 거짓말 ,0,손경식 경총 회장 역시 법정  정년 연장 과 관련해 민간에 자율성을 부여해야 한다고 언급하면서  국내외 모든 기관이 성장률 전망을 하향 조정한 어려운 상황에서 기업 활력을 되살릴 정책적 뒷받침이 절실하다 고  ,1
318,최태원  김문수 후보에  경고등 켜진 한국 경제  새로운 성장 동력과 구 ,1,손경식 경총 회장은 법정  정년 연장 과 관련해  호봉제를 고려할 때 일률적인 법정  정년 연장 은 고령 인력에 대한 부담을 더욱 높여 청년층 신규 채용 기회를 축소할 것 이라며  퇴직 후 재고용 방식을 통해 세대 간 균형을  ,1
319,이재명  기본사회위 설치  실노동 시간 단축 추진    조기대선 ,0, 정년 연장 에 대해서도 사회적 합의를 전제로 추진을 약속했다  생애주기별 소득 보장 체계에 대해서도 강조했다  이 후보는  아동수당 지급 대상을 단계적으로 확대하고 청년 미래 적금을 도입해 청년들을 지원하겠다 며  ,1
320,김문수  대선후보 간담회 경제 단체 만나  경제 경고등 신성장 구조 ,0,손경식 경총 회장은 법정  정년 연장 과 관련해  호봉제를 고려할 때 일률적인 법정  정년 연장 은 고령 인력에 대한 부담을 더욱 높여 청년층 신규 채용 기회를 축소할 것 이라며  퇴직 후 재고용 방식을 통해 세대 간 균형을  ,1
321,나이는 숫자가 아닌 삶의 무게다,1,한 후보는  정년 연장 과 간호 간병 통합서비스 확대  또 다른 후보는 치매 안심 국가책임제 강화와 대상포진 폐렴구균 예방접종 국가 지원 확대 등을 밝혔다  우리나라의 노인 연령은 만  세 이상이다   여 년 전만 해도  ,1
322,한국노총 더불어민주당 노동존중선거대책위원회  백세시대 소득보장  ,1,협약서 주요 내용으로는  년 내  세  정년연장  입법 추진  고령자 재취업지원과 교육훈련 강화  공적연금 강화 및 국가역할 확대  퇴직급여제도 확대 적용 등이 있다  아울러 양측은 신 구 연금 분리 등 공적연금  ,1
323, 대 대선  김문수  경제 단체장 만나  기업민원 전담수석 둘 것  첨단 ,1,그는  정년 연장 에 대해서도 청년층의 신규 채용 기회가 적어질 것을 우려하며  정년 연장 보다는 퇴직 후 재고용 방식을 통해 고령자 고용 확대와 세대 간 균형을 도모할 수 있는 정책 검토가 필요하다고 생각한다 고  ,1
324, 세 계속고용의무제   정년  이중구조  가져올 것 법적  연장 이 답 ,1,경제사회노동위원회 경사노위 가 고령자 고용 방안으로  세까지 계속고용의무제를 제안한 가운데  해당 제도가 자칫 또 다른  노동시장 이중구조 를 가져올 수 있다며 법적  정년연장 이 필요하다는 주장이 나왔다  ,1
325,경제 단체  신성장 구조개혁 절실  김문수  기업하기 좋은 나라 만들 ,0,손경식 경총 회장은 법정  정년 연장 과 관련해  호봉제를 고려할 때 일률적인 법정  정년 연장 은 고령 인력에 대한 부담을 더욱 높여 청년층 신규 채용 기회를 축소할 것 이라며  퇴직 후 재고용 방식을 통해 세대 간 균형을  ,1
326,이재명  국가가 삶을 책임지는 기본사회 구축 복지 패러다임 전환 ,1, 정년 연장 은 사회적 합의를 전제로 추진하고  상병수당을 단계적으로 확대해 아프면 쉴 수 있는 권리도 제도화하겠다고 밝혔다   교통 디지털 접근성 확대 기회의 차단 없앤다  지역 간 이동 격차와 디지털 접근성  ,1
327,이재명 기본사회 김문수 정치개혁 이준석 단일화 거부,1,주  일제 단계적 도입과  정년 연장  추진  공공 필수 지역 의료를 강화하겠다는 공약과 함께  사회 전체가 함께 돌보는 돌봄 기본사회를 추진하겠다고 약속했습니다  이렇게 기본사회 구상을 밝힌 이재명 후보는 오전에  ,1
328, 뉴스퀘어   단일화 대가  당권 제안설  의혹 파장,0,대목  대목마다 들어가 있는 정책들이  일제 근무라든가  정년연장  문제라든가 이런 얘기가 나와서요  지난번 이거 가지고 이준석 후보하고 토론회에서 쟁점이 되기도 했었죠  당시 그런 게 나왔을 때 이재명 후보 입장은  ,1
329,김문수 만난 경제 단체  경제 경고등 신성장 동력 구조개혁 필요 ,1,손경식 회장은 법정  정년 연장 과 관련해  호봉제를 고려할 때 일률적인 법정  정년 연장 은 고령 인력에 대한 부담을 더욱 높여 청년층 신규 채용 기회를 축소할 것 이라며  퇴직 후 재고용 방식을 통해 세대 간 균형을  ,1
330,김문수  대통령실에 기업 민원 전담 수석 두겠다 ,1,손 회장은  정년 연장 과 근로 시간 문제에 대한 제언을 남겼습니다  손 회장은  정년 연장 보다 퇴직 후 재고용 방식을 통해 고용 확대와 세대 간 균형을 도모할 수 있는 정책 검토가 필요하다 며  일제 논의는 기업들에  ,1
331,김문수 만난 경제 단체  신성장 구조개혁 절실 ,1,손경식 경총 회장은 법정  정년 연장 에 대해  호봉제를 고려할 때 일률적인 법정  정년 연장 은 고령 인력에 대한  기업의  부담을 더욱 높여 청년층 신규 채용 기회를 축소할 것 이라며  퇴직 후 재고용 방식을 통해 세대  ,1
332, 대 대선  김문수 만난 최태원  일본과 경제연대  제시,0,손경식 경총 회장은  여전히 많은 기업들이 호봉제를 운영하는 상황을 감안할 때 일률적인 법정  정년 연장 은 청년 신규 채용 기회를 축소시킬 것 이라며  퇴직 후 재고용 방식을 통해 고령자 고용 확대와 세대 간  ,1
333,경제 단체  신성장 동력 구조 개혁 시급 김문수  기업 민원 전담 ,1,손경식 한국경영자총협회 회장은  호봉제를 고려할 때 일률적인 법정  정년 연장 은 고령 인력에 대한 부담을 더욱 높여 청년층 신규 채용 기회를 축소할 것 이라고 지적했다  이어  제조업이나 첨단산업에선 업종 특성과  ,1
334,이재명  기본사회위 설치  김문수  대통령  년 중임제 개헌 ,1, 정년 연장 도 사회적 합의로 추진할 것 이라고 밝혔다  이 후보는 또 아동수당 지급 대상을 확대하겠다고 약속하며  청년미래적금 을 도입해 청년의 자산 형성과 사회 진입을 지원하겠다 며  모두의 존엄한 노후를 위해  ,1
335,국민연금 신 구연금 분리는 공적연금 본연의 기능 훼손,0,한국노총과 더불어민주당은  일 목  오후  시  분 국회의원회관  세미나실에서 진행한  백세시대 소득보장 실천단  정책협약 및 지지선언에서  신 구 연금 분리 반대를 비롯하여  년 내  세  정년연장  입법 추진  ,1
336,경제 단체  김문수 후보 간담회  경제  구조개혁 절실 ,0,손경식 경총 회장은 법정  정년 연장 과 관련해  호봉제를 고려할 때 일률적인 법정  정년 연장 은 고령 인력에 대한 부담을 더욱 높여 청년층 신규 채용 기회를 축소할 것 이라며  퇴직 후 재고용 방식을 통해 세대 간 균형을  ,1
337,김문수 만난 경제  단체장  경제 경고등 신성장 구조개혁 절실 ,1,손경식 경총 회장은 법정 정년 연장 과 관련해  호봉제를 고려할 때 일률적인 법정 정년 연장 은 고령인력에 대한 부담을 더욱 높여 청년층 신규채용 기회를 축소할 것 이라며  퇴직후 재고용 방식을 통해 세대간 균형을  ,1
