,title,description,title_label,description_label
437,창원 시내버스 노사 임금협상 평행선 일부터 파업 우려 고조,노조는 지난해  월 대법원 판결에 따른 정기 상여금의 통상임금 반영  임금   인상   정년   세 세  연장  등을 요구하는 것으로 알려졌다  사측에서는 통상임금 문제로 인건비 급증이 예상되는 와중에 노조에서  ,0,0
438,창원 시내버스 노사 임금협상  난항 파업 초읽기,반면 노측에서는 통상임금을 대법원의 판결에 따라 적용해야 한다는 입장을 유지하는 한편  임금   인상  정년   세 세  연장  등을 요구하며 서울시의 협상 상황을 지켜보고 있다  통상임금 관련 서울시내버스  ,0,0
439, 영상  이준석  국민연금  재정 지금 투입해야  경원 부실 막아   대선  ,이 후보는  정년 연장 에 대해 정년이 늘어나는 만큼 국민연금 수급 개시 연령을 늦추는 등의 방안으로 젊은 세대와 합의할 수 있을 것이라고 밝혔습니다  그러면서 퇴직 후 재고용 형태의 연장  적극적인 임금피크제  ,0,1
440,창원 시내버스 노조  일 첫 차부터 파업 우려,반면 노조는 통상임금을 대법원의 판결에 따라 적용해야 한다는 당초 입장을 유지하하면서  임금   인상  정년   세 세  연장  등 요구사항을 제시하고 있다  통상임금 관련 서울시내버스 노사의 쟁점사항을  ,0,0
441,이준석   보수당 지지 자체가 기존 질서 흔드는 확장성 ,연금 개혁과  정년 연장  문제에 대해서는 세대 간 합의가 필요하다고 언급했다  그는  정년 연장 도 검토할 수 있지만  이재명 후보처럼 청년 일자리에 영향 없다는 말은 뜨거운 아이스 아메리카노 같은 주장 이라며  정년  ,0,1
442,창원 시내버스 파업  노사 협상  평행선 ,반면 노조는 통상임금을 대법원 판결에 따라 적용해야 한다는 입장을 고수하고 있으며   기본급   인상  정년   세에서  세  연장  등을 요구하고 있다  노조는 전 조합원의 동의 없이는 어떠한 협상도 타결될 수  ,0,0
443,창원 시내버스 파업   임금협상  평행선  시민 불편 우려,반면 노측은 대법원 판례에 따른 통상임금 적용을 고수하며 임금   인상과  정년 연장 세 세  등을 요구 중이다  특히 서울시 사례를 기준으로 창원시에 동일하게 통상임금이 적용될 경우 임금 상승률은 최대   ,0,0
444,  초고령사회의  실버민주주의 대선 앞둔 한국의 사정은 ,우선 생산가능인구 감소를 완화하기 위해  정년 연장   재고용 의무화  고령층 재교육 프로그램 확대  여성 및 외국인 인력의 적극적 노동시장 참여 추진 등을 시행했다  특히  고연령자 고용안정법 개정안  ,1,0
445,이재명  주 일제    김문수  근무 유연화 노동 공약은 이런정 ,이 후보는 국민연금 수급 연령에 맞춘  정년 연장 을 사회적 합의를 통해 단계적 추진하겠다고 했다  이 후보는 지난  일 현행  세인 정년을 국민연금 수급 시점 현  세 년  세 에 맞춰 점진적으로 연장하겠다고  ,0,1
446,이준석  단일화 가능성  김문수  진정성 있으면 사퇴하면 돼 ,이준석 후보는  정년연장 에 관한 질문에는  세대 간의 화합을 위해 조정안을 만들어 낼 수 있는 능력이 필요한데 이재명 후보가 지금 그런 것 없이  정년 연장 해도 청년 일자리가 줄어들지 않는다  이런 얘기하는 것은 말  ,0,1
447,홈플러스 노동자 입점주 구조조정 공포,노동조합은  회사측은  정년 퇴직이나 자연퇴사로 흡수 가능하다고 설명하지만 구조조정을 전제로 한 간접  계약 연장  대상 입점 업주의 경우 수수료 인상 통보도 받아 이중고를 겪고 있다  장세풍 ,0,0
448, 바로이뉴스   정년연장  위해 연금 수급 연령 늦추는 것도 방법 이준 ,이준석 개혁신당 대선 후보가 한국방송기자클럽  초청 토론회에 참석해 연금개혁 관련 질문에 답변했습니다 ,0,0
449,이준석  정년연장  위해 연금 수급 연령 늦추는 것도 방법 ,   공동취재    온다예 황남경 기자   개혁신당 이준석 대선후보는  정년연장 을 위해선 세대 간 합의를 볼 수 있는 조정안이 필요하다는 입장을 내놨다  이 후보는  일 양천구 한국방송회관에서 열린  ,0,1
450,한국노총이 이재명과 손잡은 이유 물었더니 중대재해법 등 민주당 ,대선을 통해 제시할 주요 정책으로  노조법 조 개정안 노란봉투법   모든 일하는 사람들에 대한 보편적 노동권 보장  포괄임금제 완전 폐지  인 미만 사업장 근로기준법 적용  정년 연장   임금체불 반의사불벌죄  ,1,1
451, 관세 리스크  벅찬데 자동차 업계  강성노조 리스크  확산 ,그러나 업계에서는 현대차 노조가 기본급과 성과급 확대는 물론  지난해 임단협 합의안에 포함되지 못한  정년 연장 에 국내 투자 확대 등을 추가로 요구할 가능성이 크다고 보고 있다  현대차 및 기아가 지난해 사상  ,0,0
452,민주당   한노총   세  정년연장  정책협약  노동계  청년채용 축 ,  대선에서 양대 노총의  정년연장  요구가 거센 가운데 더불어민주당과 한국노총이  세  정년 연장 을 골자로 한 정책협약이 최근 공개되면서 노동계 내에서도 우려가 나오고 있다  한국노총을 중심으로 이재명  ,1,1
453,서울시   조 투입해 초고령사회 대응   주택  만호 일자리  만개 ,또한 오 시장은  아무런 대책 없이  정년 만  연장 하는 식의 접근은 오히려 청년의 취업 문을 좁히는 결과를 낳을 수 있다 며  고령층이 가진 능력과 적성이 직업 선택에 자연스럽게 녹아들 수 있도록 설계할 것 이라고  ,0,1
454, 버스기사 부러우면 공무원 그만둬라 서울버스노조 성명,수준 이라며  정년 이 넘어가면 그보다 훨씬 적은 임금을 받고 최저임금 수준으로 임금을 받는다 고 반박했다  이어  사업주들이 부풀려 발표한 연봉  만원은 우리가 남들과 같은 삶을 포기하고  연장  근로일을 추가해야  ,0,0
455,근로시간 유연화 등   현안 공유,중소기업계가 근로시간 유연화  최저임금   정년연장  등 중소기업 소상공인 업계가 지대한 관심을 보이는 이슈 사안에 발 빠르게 대응하기 위해 각계 전문가들의 의견을 모았다  중소기업중앙회는 지난  일 서울 여의도  ,1,0
456,서울 버스 노조  사측에 임단협 교섭 재개 요청 사측  일방적 발표 ,그러면서 노조는  단체협약과 관련해  정년 연장  신규 재 입사자 임금 차별  암행 감찰로 인한 징계 등도 논의하자 고 했다  이에 대해 사측은  노조가 언론 등에 밝힌 교섭 일정은 실무책임자급 협의 중에도 전혀  ,0,0
457,덴마크   정년   세로  연장  유럽에서  정년  가장 높은 국가,육체노동으로 부담이 큰 노동자들에겐  정년 연장 이 무리라는 거예요  실제 지난 몇 주 동안 덴마크의 수도 코펜하겐에선  정년 연장 에 반대하는 시위가 벌어지기도 했어요  현재 유럽 국가들의 정년은 스웨덴  세  ,1,1
458,파업 기로에 선 부산 시내버스 노사 막판 협상,부산버스노조는 지난해  월 대법원 판결에 따라 정기상여금의 통상임금 포함을 비롯해 기본급   인상   정년 연장  등을 요구하고 있다  하지만 사측은 현실적인 부담 등을 이유로 난색을 표하고 있다  상여금을  ,0,1
459, 시간 완화 주 일제  노동에 진심이었던 이재명 김문수  공약도 ,노동문제연구소 교수와 함께 후보들의 노동 공약을 집중적으로 한번 점검해 보는 시간 마련해 봤습니다  교수님 오늘 말씀 고맙습니다   노동  이재명  김문수  시간  일제  중처법  노란봉투법  정년연장   청년일자리,0,1
460, 시간 완화 주 일제  노동에 진심이었던 이재명 김문수  공약도 ,노동문제연구소 교수와 함께 후보들의 노동 공약을 집중적으로 한번 점검해 보는 시간 마련해 봤습니다  교수님 오늘 말씀 고맙습니다   노동  이재명  김문수  시간  일제  중처법  노란봉투법  정년연장   청년 일자리,0,1
461, 평생 세금 냈는데 또 일하라고   정년   세  연장 하자 난리난  이 나라 ,이후 출생자들의 경우 점진적으로 연금 수령 연령이 올라간다  프랑스에서는 에마뉘엘 마크롱 정부가 은퇴연령을  세에서  세로 높이자 전국 곳곳에서 대규모 항의시위가 발생한 바 있다   덴마크  연금  정년   은퇴연령,1,0
462,서울 버스노조  임단협 재개 요청 조합 측  본교섭 예정 없어 ,단체협약과 관련해선  정년 연장  신규 재 입사자 임금 차별  암행 감찰로 인한 징계 세부안을 논의하자고 제안했다  앞서 노조는 지난  일에도 단체교섭 재개를 요청하는 공문을 보낸 바 있다  이에 대해 조합 측은 이날  ,0,1
463, 임금인상 부러워  공무원 관두고 버스기사 할래  서울버스노조 발끈,현재 노조는 지난해  월 대법원 판결에 따른 정기 상여금 격월 지급 의 통상임금 반영  기본급   인상   정년 연장 세  등을 요구하고 있다  서울시는 무리한 요구라는 입장이다  시는 지난  일 브리핑에서 노조의  ,0,0
464,저출산 고령화 해결사로 나선 부영그룹 누적 기부금  조  억,특히 노인 문제를  먼 산의 눈덩이 에 비유하며  지금 시작해도 늦다 고 시급성을 강조한 이 회장은 해결책으로 노인 연령 기준  세 상향 및  정년 연장 을 제안해 큰 화제를 모았다  이 회장의 이 같은 제안은 소위  젊은  ,0,0
465,서울버스노조  우리 임금인상 부러워  공무원 그만두고 기사 할래 ,수준 이라며  정년 이 넘어가면 그보다 훨씬 적은 임금을 받고 최저임금 수준으로 임금을 받는다 고 밝혔다  이어  사업주들이 부풀려 발표한 연봉  만원은 우리가 남들과 같은 삶을 포기하고  연장  근로일을 추가해야  ,0,0
466,직업교육 강화 사립대 구조개선법 제정 연구자 우대 제시,고성과자 추가보상제도 등과 연계한 실질적 연봉 인상을 통해 연구인재 유출을 최소화하고   정년  제한도  고등 평생교육지원특별회계의  연장 과 고등교육재정교부금법의 도입뿐 아니라   청년들을 위한 기초건강  ,0,1
467,  대선   공약 인사이트  노동     노동시간 단축       유연근 ,이어  기업은 모든 노동자에게  정년연장 이라는 보편적 권리를 보장할 수 있어야 하고  노동자는 고용안정 대신 임금을 조정할 수 있다는 열린 태도를 가져야 한다 고 제언했다  앞서 대통령 직속 경제사회노동위원회  ,0,1
468,국민이 원하는 노동과제  민주당  적극적  국민의힘  소극적 , 편집자주  와 한국노총이 시민  천 명에게 새 정부가 추진해야 할 노동과제를 물어본 결과  절반이 넘는 응답자가 만  세로의  정년연장 과  명 미만 사업장 근로기준법 적용  상병수당 및 유급병가 도입이 필요하다고  ,1,0
469, 창립  주년 특집호를 내며   정년연장 이 급해요  주  일제가 급해요 , 정년연장 과 주  일 근무제 중 어떤 걸 더 급하게 준비해야 한다고 보세요  최근 만난 대기업 관계자가 내게 던진 질문이다  내 대답은  정년연장 이었다  주  일제는 당장 법제화하기에는 시간이 걸리는 데다가  급하게  ,0,1
470, 배규식 전 한국노동연구원장   격차해소 연대 위한 초기업교섭  임금 ,이번 대선에서는 노사합의를 바탕으로 한 주  일 근무제 도입과  정년연장  단계적 추진  동일가치노동 동일임금  임금분포공시제  포괄임금제 폐지  일하는 사람 기본법 제정  노란봉투법 입법  지방공무원 특별사법경찰권  ,1,0
471, 국민이 선택했다  새 정부 최우선 노동과제는  만  세  정년연장 ,우리 국민이 선택한 새 정부가 반드시 추진해야 할 노동과제로 만  세  정년연장   명 미만 사업장 근로기준법 적용  상병수당 유급병가 도입인 것으로 나타났다   매일노동뉴스 와 한국노총이 여론조사 전문기관  ,0,0
472,대선후보들  차  토론  난장판 격화 개그 프로보다 재밌어요 ,이준석은  연금개혁은 세대착취  김문수는  차 구조개혁 착수  권영국은  정년연장 으로 대체율 보완  등 각기 다른 해법을 제시했지만  유권자 뇌리에 남은 건  형수 욕설   검사 사칭   커피  원   갑질 전화  등이었다  ,1,1
473,경제  단체  대 정책 제안  역량 강화 항공우주 로봇 바이오 육 , 저출산 고령화 시대 가 다가오면서 고령 인력 활용의 필요성은 확대되고 있지만  일률적인  법정  정년 연장  방식은 적절하지 않다는 게 경제계 판단이다  혜택이 노조가 있는 대기업과 공공기관에 집중되면서  ,0,1
474,  대선   제약바이오 글로벌 강국  한목소리,김문수 후보는 과학기술 공약을 발표하며  정부출연연구기관 연구자  정년   세 회복  연구개발 직군 연봉  존속기간  연장   퇴직연금의 벤처투자 허용 등을 약속했다   대 공약 중  호 공약인  세계를 선도하는 경제  ,0,0
475, 주간팩트체크   대선  토론   담배 소송   대만식 선거 , 정년연장 과 청년고용의 연관성에 대해서는 연구 결과가 엇갈립니다  한국은행은  년부터  년까지 고령 노동자가  명 늘어날 때  청년 노동자는 약  명 감소한 것으로 분석된다고 밝힌 반면  국책연구기관인  ,0,1
476, 사람이 리스크 주  일제 중처법 강화되면 중소기업 경영시계 제 ,이 후보가 제시한 법적  정년연장  공약에 대해서도 우려의 목소리가 크다  한 중소기업 관계자는  이미 연공서열 중심의 임금 구조에서는 고령자 유지가 비용 상승으로 이어진다 며  청년 인력을 채용하고 싶어도  ,0,0
477, 출근길 브리핑   월  일  국민의힘 개혁신당  단일화  놓고 줄다리기 , 현대 한화오션   분기 임단협 전망 안갯속 급여 인상 정년연장  요구 쟁점화 호황을 거듭했던  현대와 한화오션이 노사 협상을 진행할 예정입니다  이번 협상에는 기본급 인상과  정년 연장 과 관련된 노조 요구  ,1,1
478, 초고령사회 돌입  공약 나오지만 문제의식 이해도 부족 ,이외에도 연금개혁과  정년연장 을 연계한 지속가능한 노후소득 체계도 공약에 포함됐다  전문가들은 여야 후보들이 인구 문제에 대한 구조적 이해 없이 경제적 인센티브 중심의 단기 공약에 치중하고 있다고 지적한다  ,0,1
479, 사설 갈등 분열의 단어만 넘친 대선 토론  정책은 어디 갔나, 정년연장  버스 무임승차와 같은 속 보이는 공약은 더 이상 당락을 좌우할 주요변수가 아니다   년 전 대선 토론에서 국민의힘 윤석열 후보와 이재명 후보는 사사건건 충돌했다  대선이 끝난 뒤에도 앙금이 남았고  그 결과  ,0,1
480, 단독   년내 총경 못 달면 퇴직 위헌 심판대 오른 계급 정년 ,경찰 출신 김학경 성신여대 융합보안공학과 교수는  평시 상황에서 심사를 통해  년까지 계급 정년 연장 을 정하고 있는 경찰공무원법  조  항을 경찰청 차원에서 적극적으로 활용해야 한다 고 말했다 ,0,1
481,덴마크  정년   세로  연장  법안 통과  노동자는 반발,실제로 최근 덴마크 수도 코펜하겐에서는  정년 연장 을 반대하는 시위가 벌어졌다  예스페르 에트루프 라스무센 덴마크 노동조합연합 의장은  정년 연장 에 대해  완전히 불공평하다 며  은퇴 연령이 높아진다는  ,1,1
482, 천자칼럼  연금과 은퇴연령 갈등,정부는  미래 세대에 적절한 복지를 제공하기 위해선  정년 연장 이 필요하다 고 설명하고 있지만 불만이 쉽게 가라앉지 않는 분위기다  계속고용과 연금개혁이 발등의 불인 우리로서도 남의 일로 치부하기  ,0,1
483, 사설   청년 니트족  한국만 증가  양질의 일자리 창출 공약 내놓아 ,이재명 더불어민주당 후보는 기업 활동을 외려 위축시킬 수 있는 노란봉투법과  정년 연장  추진을 내세우면서 구직 지원금 확대와 같은  퍼주기  정책만 청년 고용 해법으로 제시하고 있다  김문수 국민의힘  ,0,1
484,현대자동차 노사 임단협 내달 중순께 시작 전망,노동계에서는 현대차 노사가 올해 임금 인상 규모는 물론  정년 연장  주  일제 등을 놓고 줄다리기할 것으로 예상한다  특히 전기차 생산라인이 올해 들어서만 세 번째 중단되면서 노사 갈등의 불씨가 지펴질 우려가  ,1,0
485,주  일제    시간 개선 갈라진 노동 해법,법정  정년 연장 은 청년 고용에 영향을 줄 수 있다며 반대하고 있는데  이재명 후보와 가장 각을 세우는 방향은 역시  노란봉투법  재추진 여부입니다   김문수   국민의힘 대선후보   사실 헌법에도 안 맞고 이거는 민법에도  ,0,1
486,민주당 추진  재판소원 재판 확정 더 늦어져 국민 피해 우려 ,박범계 민주당 의원은 지난  일 헌법연구관  정년 을  세에서  세로  연장 하는 방안을 내놨다  민주당이 지난  일 법원 판결의 위헌 여부를 헌법재판소가 판단할 수 있도록 재판소원을 도입하는 법안을 국회  ,0,0
487, 저출생 고령화 시대  통합적 개혁안 마련해야 ,권혁주 한국행정연구원장  정년 연장 연금개혁  인구와 직결 따로따로 아닌 한 틀에서 논의를  한국 사회의 정치적 갈등이 임계점에 다다랐지만 지금이  대전환기 라는 데 이견은 없다  해법에 대한 의견은 갈린다  ,0,1
488,광주 시내버스  차 조정 결렬 총파업  초읽기 ,앞서 노조는 올해 임단협에서 임금   인상과  정년   세  연장  등을 요구했으나  사측과 이견을 좁히지 못하고 지난  일 교섭 결렬을 선언했다  노조 관계자는  사측 대표들이 조정 자리에 나오지 않는 것은 협상  ,0,0
489,군대에서도 자격증 공부라니, 정년 연장 은 선택이 아니다 청년들이 느낄 또 하나의 부담이자 문제는 인구의 고령화다  고령화는 이미 피할 수 없는 현실이 되었고  청년층 인구는 빠르게 줄고 있다  반면  국민연금은 갈수록 고갈 위기에 처해 있고  ,0,1
490, 은퇴 나이 늘렸더니 난리났네 이 나라 정부  세로 올리자 노동계 , 세  정년 은  년생부터 적용된다  덴마크는 공식 은퇴 연령을 기대수명에 연동하는 방안을  년에  노동계의 격렬한 저항에 메테 프레데릭센 덴마크 총리는 기대수명과 은퇴 연령을 연동해 자동  연장 하는 현  ,1,0
491,덴마크 의회   은퇴 연령  세  법안 압도적 통과,실제로 최근 덴마크 수도 코펜하겐에서는  정년 연장 을 반대하는 시위가 벌어졌다  예스페르 에트루프 라스무센 덴마크 노동조합연합 의장은  정년 연장 에  완전히 불공평하다 며  은퇴 연령이 높아진다는 것은  ,1,0
492,광주 시내버스  천 대 멈추나 년 만에 총파업 예고,노조는 현재  월급   인상  정년   세  연장  등을 주요 요구사항으로 내세우고 있다  노조는 조합원 찬반 투표를 마쳤으며  오는  일 예정된  차 조정에서도 합의가 이뤄지지 않으면 다음 날인  일 첫차 운행  ,0,1
493,   노란봉투법     주 시간 완화 성장회복 견인할 생산성 대책은  ,윤석열 정부에서 마무리되지 못한  정년 연장 은 새 정부에서 가장 시급한 노동 현안으로 꼽힌다  이 후보는 법정  정년 연장 을 사회적 합의를 통해 추진하겠다는 공약을 내걸었다  민주당은 노동계와 별도 협의체를  ,0,1
494, 사설    대선후보 공약집 더 꼼꼼히 살피자, 정년 연장  각종 수당 지급  현금 살포 공약들도 확대되고 있다  정책도 이와 다르지 않다  국가균형발전과 거리가 먼 표심 호소성 사탕발림 정책도 난무하고 있다  게다가 상대 후보를 겨냥한 네거티브 정쟁도 심화하고  ,0,0
495,부울경 시내버스 노사 임단협  막판 협상  돌입,울산과 경남을 포함한 전국 버스노조들도 임금 인상과  정년연장  상여금 통상임금 반영 등 같은 요구를 내걸고 있어 파업이 현실화할 경우 전국적인 교통 혼란이 예상된다  총파업이 실제로 이뤄지면  년 이후  년  ,0,1
496,덴마크  연금개시  세로 늦춰, 세  정년 은  년생부터 적용된다  덴마크는 공식 은퇴 연령을 기대수명에 연동하는 방안을  년에  노동계의 격렬한 저항에 메테 프레데릭센 덴마크 총리는 기대수명과 은퇴 연령을 연동해 자동  연장 하는 현  ,0,0
497,구독 해지 방해하는  다크패턴  아시나요,이 밖에 빙하기 덮친 벤처시장 서보미 린 변호사  성과급의 임금성 판결과  정년 연장  문제 박재우 율촌 변호사  구하라법의 의미 노종언 존재 변호사  가족 해체 시대 상속법이 놓친 현실 조웅규 바른 변호사  등을 다룬  ,0,1
498,막 오른 포스코 임단협  성과 화합 두 마리 토끼 잡을까,노조의  년 교섭 요구안 주요 내용은  기본급 인상  철강경쟁력 강화 공헌금    자사주  주 지급  정년 연장   의료비 지원 제도 신설 등 일시금 항목  가지와 임금성 항목  가지  단체협약 갱신 항목  가지  ,0,0
499,민주당이 불붙인  재판소원 법조계 안팎  오히려 국민 권리 구제  ,박범계 민주당 의원은 지난  일 헌법연구관  정년 을  세에서  세로  연장 하는 방안을 내놨다  앞서 민주당은 지난  일 법원 판결의 위헌 여부를 헌법재판소가 판단할 수 있도록 하는  재판소원  관련 헌법재판소법  ,0,1
500,소비 부진에 자영업도 줄폐업 인구 감소로 내수 회복 난망,카페 패스트푸드 음식점 호프 줄줄이 감소  년  세 이상 고령층 비중   돌파 전문가  내수 부진 만성화 막기 위해  정년 연장  논의 시급  아주경제 권성진 기자   지난  월 서울 중구 황학동  ,0,1
501, 주  일제 정년연장  공약 엇갈린 반응,사진   더불어민주당   조기 대선 국면에서  주  일제 정년연장  관련 공약이 발표되자 엇갈린 반응이 나오고 있다  지역 노동계는 환영하는 반면  지역 중소기업계는 부작용을 우려한다  임금 삭감 합의도 쉽지 않을  ,0,0
502, 년생 정년은  세 덴마크 의회   정년 연장 ,메테 프레데릭센 덴마크 총리도 지난해  우리는 더 이상  정년 이 자동으로  연장 되어야 한다고 생각하지 않는다 며  사람들에게 계속해서  년 더 일해야 한다고 말할 순 없다 고 말했다  덴마크의 이웃 나라인  ,0,1
503, 년생부터는  정년   세 연금 수령 시기 늦춘 이 나라,이번 조치로 덴마크는 유럽에서  정년  연령이 가장 높은 국가가 됐다  이웃국가인 스웨덴에서는  세부터  메테 프레데릭센 덴마크 총리는  더 이상 은퇴 연령이 자동으로  연장 돼야 한다고 생각하지 않는다 며  ,1,0
504, 오늘의 그래픽 일하는 노인  만명 세까지 출근 희망 ,고령 취업자들이 원하는 근로희망연령도 갈수록 높아지고 있어  퇴직 후 재고용이나  정년 연장 에 대한 논의를 본격적으로 추진해야 한다는 목소리가 나오고 있다 ,0,0
505,호황이 후폭풍으로 현대 한화오션 임단협 전망  흐림 ,사측은 불과  년 전만 해도 조선업이 불황이었던 만큼  그동안 노조의  정년연장  요구를 거부할 명분이 충분했지만 올해는 투자 확대 외 내세울 이유가 없다  심지어 유력 대선주자인 이재명 더불어민주당 후보도  ,1,0
506,근로자 정부   기업 시장  달랐던  청년고용 해법도 이견 분야 ,예를 들어 이 후보가 약속한 법정  정년 연장 은 대기업 공공 부문만 혜택을 받고 청년 일자리 부족을 심각하게 만들 수 있다는 비판이 따라붙는다   정년 연장 이 되면 기업마다 고령자 고용 비용이 늘어나면서 청년 채용  ,1,0
507, 인간은 언제까지 일해야 하나    덴마크  정년   세  후폭풍 확산 속  ,뉴데일리 홍승빈 기자   덴마크에서 정년을  세로 연장하는 법안이 통과되면서 국내에서도  정년 연장  문제가 재조명받고 있다  청년 일자리 부족이 사회문제로 떠오른 현실을 외면할 순 없지만  세계적인 정년  ,1,1
508, 년생은  세까지 일해라 정년 연장 에 난리난 이 나라,최근 몇주 수도 코펜하겐에서는  정년 연장 에 반대하는 노동조합의 시위가 벌어졌다  노조는  연금 수령 연령을 늘리는 것은  완전 불공평하다 고 주장했다  이어  덴마크는 건강한 경제를 갖고 있지만  ,1,0
509, 언제까지 일만 하란 말이냐 정년   세  연장 에 노동자 화났다,덴마크 의회가 은퇴 연령을 유럽 국가 중 최고인  세로  연장 하는 법안을 통과시키면서 노동계에서  도대체 언제까지 일을 하란 말이냐 며 반발이 터져나오고 있다고 영국  방송이  일 현지시간  보도했다  덴마크는  ,0,0
510, 만 명 일하는 고령사회 세까지 일하고 싶다   정년 연장  논의 급 ,고령 취업자가 급증하면서  정년 연장 과 재고용 논의가 사회적 과제로 떠오르고 있다 일 통계청 국가통계포털에 따르면  년  월 기준  세 이상 취업자는  만  명으로 전년 대비  만 명  증가하며 역대  ,0,1
511,덴마크   정년   세로  연장  노동계는 반발,메테 프레데릭센 덴마크 총리도 지난해  우리는 더이상  정년 이 자동적으로  연장 되어야 한다고 생각하지 않는다 며  사람들에게 계속해서  년 더 일해야 한다고 말할 순 없다 고 말했다 ,0,1
512, 로펌 핫스폿  노동법 대응의 든든한 파트너 광장 컴플라이언스팀,중대재해처벌법   정년 연장  통상임금  최저임금 확대 적용 등 다양한 노동 관련 이슈가 등장해 기업들이 경영에 어려움을 겪고 있는 가운데 법률 자문과 소송 대응까지 한번에 해결할 수 있는 법무법인 광장의  ,1,1
513, 대선 공약 비교    후보별 대선후보 저출산 고령화 대책  전문가  신 ,노후 소득 보장체계 구축을 위해서는 국민연금 수급 연령에 맞춰  정년 연장 을 단계적으로 추진하고 주택연금 제도를 개선해 노후 소득을 보장하겠다고 밝혔다  김 후보 역시 노인 돌봄 체계 구축을 강조했다  사회 서비스형  ,0,0
514, 세 이상 일하는 노인  만명 시대 세까지 일하고 싶어 ,고령 취업자들이 원하는 근로희망연령도 갈수록 높아지고 있어  퇴직 후 재고용이나  정년 연장 에 대한 논의를 본격적으로 추진해야 한다는 목소리가 나오고 있다   일 통계청 국가통계포털 에 따르면  월  ,0,1
515,서울 시내버스 파업 여부 이번주 결론  극적 타결  촉각 ,이 밖에도  운전직 호봉 상한 상향 호봉 호봉   정년  만  세  연장 현행 만  세   하계 유급휴가  일 신설  고용안정협약 체결 등이 노조 측 요구안이다  양측은 조건부 임금동결안 등을 포함해  종류의 협상  ,0,0
516, 행복의 나라  덴마크도  정년   세  연장 일할 수 있다  환호 ,게티이미지뱅크 영국  는  일 현지시간  덴마크 의회가  정년 연장  법안을 찬성  표  반대  표로 통과시켰다고 보도했다  현재 정년 연령은  살이지만   년에는  살   년에는  살로 높아질 예정이다   살  ,1,1
517,주  일제    시간 개선 갈라진 노동 해법,법정  정년 연장 은 청년 고용에 영향을 줄 수 있다며 반대하고 있는데  이재명 후보와 가장 각을 세우는 방향은 역시  노란봉투법  재추진 여부입니다   김문수   국민의힘 대선후보   사실 헌법에도 안 맞고 이거는 민법에도  ,0,1
518,덴마크  연금받는 은퇴연령  세로  연장 블루칼라 강력반대,한국에서 논의되는  정년연장 의 성격과 이를 둘러싼 논란과 달리 유럽에서는 연금을 받을 수 있는 은퇴연령의 연장에 대해 노동자들이 강하게 반대하는 상황이다  특히 프랑스에서는 에마뉘엘 마크롱 정부가 지난  ,0,1
519, 년생부터 은퇴연령  세로  연장   언제까지 일하나  반발 나온 이 ,덴마크 고용부장관은 이와 관련  미래 세대에 적절한 복지를 제공하기 위해선  정년 연장 이 필요하다 고 설명했다  덴마크 인구수는 약  만명으로  이 중  세 사이 인구는 약  만 명   세 사이의 인구는  ,0,1
520, 년 수정 경제전망과 정책적 시사점,또한 중장기적인 노동 공급 감소 추세에 대응하기 위해 고령층의 노동시장 참여를 촉진하기 위한  정년연장  형태 및 보수 결정 체계에 대한 사회적 합의를 도출하는 한편  생산 공정의 자동화와 디지털화를 통해  ,1,1
521, 정책포커스  노인의 사회적 고립  고독과 미충족 돌봄 대응책 마련해야,정부는  노인연령 단계적 조정 세 과  정년 연장  논의를 준비하고 있으며 사회적 의견 수렴을 위해 전문가 간담회 등을 추진해나갈 예정이다 라고 밝혔다  노인 우울증  치매 자살 돌봄 체계와 연계해  ,1,0
522,재판 소원부터 대법관 증원까지 사법부 지각변동 생기나,박 의원이 같은 날 발의한 헌법재판소법 개정안은 헌법연구관  정년 을 현행  세에서  세로  연장 하는 내용이다  민주당은 지난  일에도 법원 판결의 위헌 여부까지 헌재가 판단할 수 있도록 하는 헌법재판소법 일부  ,1,1
523,지역 내 연이어 이재명 후보 지지 선언, 일제 도입  비전형 노동자 권리 보호  포괄임금제 폐지  법적  정년연장  등 정책을 공약으로 제시했다 고 밝혔다  한편 지역 내 단체들의 지지선언 이외에도 정책간담회를 통해 협약식도 이어지고 있다  어기구 의원은  ,0,0
524,근로시간 정년 최저임금 차이 확연한 노동정책 로드맵,노동계는 크게 반발하는 가운데 한국노총과 정책협약을 맺은 이재명 후보 측은  사회적 논의가 더 필요하다 는 입장을 밝혔습니다  연합뉴스  김유아입니다   이재명  이준석  김문수  최저임금  정년연장   유연근무,0,1
525, 대선 중간점검  경제엔 한목소리  노동 에너지 권력개편은 제각각,이외 이재명 후보의 노동분야 기타 주요 공약으로는  포괄임금제 금지 명문화  정년   세까지 단계적  연장   근로감독관 증원 및 지방공무원에 특사경 권한 부여  중대재해처벌법 유지 등이 있다  반면 김문수 후보는  ,0,0
526, 를 위한 국가경영  대 공약 보고서  이근면의 시사라떼 , 정년연장  및 노동개혁 노동 인구 감소 시대에 생산가능 인구를 활용하지 못하면 국가경쟁력은 붕괴된다  정년  세로 단계적 재고용  성과 중심 임금 체계 도입  산업별 직무별 유연근무제를 확대 하여 고령층 빈곤 해소  ,1,0
