,CustomerID,Freq,SaleAmount,ElapsedDays,Freq_log,SaleAmount_log,ElapsedDays_log,ClusterLabel
2089,15198,10,193.64,93,2.397895273,5.271151698,4.543294782,3
2090,15199,13,1268.7,60,2.63905733,7.146535931,4.110873864,0
2091,15201,69,1236.54,88,4.248495242,7.120880817,4.48863637,0
2092,15203,142,1827.8,26,4.96284463,7.511415293,3.295836866,1
2093,15204,9,316.58,358,2.302585093,5.760729755,5.883322388,3
2094,15205,37,653.24,86,3.63758616,6.483474257,4.465908119,0
2095,15206,9,420.3,11,2.302585093,6.043345169,2.48490665,2
2096,15208,42,870.12,2,3.761200116,6.76977974,1.098612289,2
2097,15210,20,331.18,226,3.044522438,5.805676991,5.424950017,3
2098,15211,52,894.41,61,3.970291914,6.797281714,4.127134385,0
2099,15212,5,101.8,242,1.791759469,4.632785353,5.493061443,3
2100,15213,24,328.35,319,3.218875825,5.797121015,5.768320996,3
2101,15214,110,1661.44,2,4.709530201,7.416041682,1.098612289,1
2102,15215,35,734.94,47,3.583518938,6.601148594,3.871201011,0
2103,15216,2,96.6,88,1.098612289,4.580877493,4.48863637,3
2104,15218,166,5756.89,11,5.117993812,8.658326367,2.48490665,1
2105,15219,9,305.75,177,2.302585093,5.726033084,5.18178355,3
2106,15220,117,1778.96,52,4.770684624,7.484346171,3.970291914,0
2107,15221,5,403.25,367,1.791759469,6.002033498,5.908082938,3
2108,15222,5,585,319,1.791759469,6.37331979,5.768320996,3
2109,15223,20,755.75,226,3.044522438,6.629032948,5.424950017,3
2110,15224,14,322.08,359,2.708050201,5.777899971,5.886104031,3
2111,15225,23,409.4,235,3.17805383,6.017132294,5.463831805,3
2112,15226,8,154.41,311,2.197224577,5.046066786,5.743003188,3
2113,15227,58,1219.4,37,4.077537444,7.106933953,3.63758616,0
2114,15228,125,3386.71,67,4.836281907,8.127909456,4.219507705,0
2115,15230,23,429.6,240,3.17805383,6.065179585,5.484796933,3
2116,15232,31,612.06,114,3.465735903,6.41846281,4.744932128,0
2117,15234,14,197,277,2.708050201,5.288267031,5.627621114,3
2118,15235,143,2247.51,218,4.9698133,7.718023054,5.38907173,0
2119,15236,15,321.05,299,2.772588722,5.774706813,5.703782475,3
2120,15237,99,1412.32,2,4.605170186,7.253696826,1.098612289,1
2121,15238,50,1071.99,30,3.931825633,6.978204423,3.433987204,2
2122,15239,49,780.59,11,3.912023005,6.661330306,2.48490665,2
2123,15240,78,1706.57,45,4.369447852,7.442826586,3.828641396,0
2124,15241,110,1756.44,67,4.709530201,7.471613484,4.219507705,0
2125,15243,22,316.68,75,3.135494216,5.761044587,4.33073334,3
2126,15244,34,631.57,66,3.555348061,6.449790886,4.204692619,0
2127,15245,89,2515.84,135,4.49980967,7.830759425,4.912654886,0
2128,15246,33,514.15,239,3.526360525,6.24445812,5.480638923,0
2129,15247,6,356,123,1.945910149,5.877735782,4.820281566,3
2130,15249,350,6688.46,32,5.860786223,8.808288432,3.496507561,1
2131,15251,111,10484.99,10,4.718498871,9.257795359,2.397895273,1
2132,15252,44,740.78,37,3.80666249,6.609052703,3.63758616,2
2133,15253,53,918.2,17,3.988984047,6.823503727,2.890371758,2
2134,15254,18,300.36,128,2.944438979,5.708305563,4.859812404,3
2135,15255,47,890.85,67,3.871201011,6.793297957,4.219507705,0
2136,15256,6,98.45,149,1.945910149,4.599655005,5.010635294,3
2137,15257,7,317.15,284,2.079441542,5.76252297,5.65248918,3
2138,15258,34,623.16,169,3.555348061,6.436406746,5.135798437,0
2139,15260,77,1810.77,101,4.356708827,7.502059547,4.624972813,0
2140,15261,19,254.82,136,2.995732274,5.544474072,4.919980926,3
2141,15262,10,178.95,324,2.397895273,5.192679035,5.783825182,3
2142,15263,12,156.51,107,2.564949357,5.059488948,4.682131227,3
2143,15264,23,393.74,65,3.17805383,5.97822732,4.189654742,3
2144,15265,82,1506.12,152,4.418840608,7.317955824,5.030437921,0
2145,15266,6,119.3,339,1.945910149,4.789988623,5.828945618,3
2146,15267,11,1717.36,23,2.48490665,7.449125627,3.17805383,2
2147,15269,2,408.8,24,1.098612289,6.015669236,3.218875825,3
2148,15270,41,2379.49,16,3.737669618,7.775061628,2.833213344,2
2149,15271,264,2493.34,8,5.579729826,7.821779444,2.197224577,1
2150,15272,63,721.94,58,4.158883083,6.583326231,4.077537444,0
2151,15274,47,716.57,5,3.871201011,6.575870504,1.791759469,2
2152,15275,41,615.14,38,3.737669618,6.42347421,3.663561646,2
2153,15276,49,128.63,67,3.912023005,4.864684239,4.219507705,3
2154,15277,12,255.9,47,2.564949357,5.548686904,3.871201011,3
2155,15279,19,290.51,355,2.995732274,5.675074311,5.874930731,3
2156,15280,16,113.12,173,2.833213344,4.737250526,5.159055299,3
2157,15281,139,2332.15,59,4.941642423,7.754974565,4.094344562,0
2158,15286,3,240.55,50,1.386294361,5.487076491,3.931825633,3
2159,15287,20,486.69,23,3.044522438,6.189679958,3.17805383,2
2160,15288,88,2306.52,44,4.48863637,7.743928634,3.80666249,0
2161,15289,58,939.78,30,4.077537444,6.846709318,3.433987204,2
2162,15290,204,7943.22,5,5.323009979,8.980199899,1.791759469,1
2163,15291,103,4668.3,26,4.644390899,8.448764446,3.295836866,1
2164,15292,24,178.39,202,3.218875825,5.189562207,5.313205979,3
2165,15296,194,3672.86,51,5.272999559,8.208998159,3.951243719,1
2166,15297,39,641.94,11,3.688879454,6.466051407,2.48490665,2
2167,15298,192,4799.9,3,5.262690189,8.476558679,1.386294361,1
2168,15299,7,4507.01,68,2.079441542,8.413611093,4.234106505,0
2169,15300,28,496.44,65,3.36729583,6.209474946,4.189654742,0
2170,15301,242,5049.95,51,5.493061443,8.527331623,3.951243719,1
2171,15303,31,574.02,291,3.465735903,6.354404823,5.676753802,0
2172,15304,23,694.4,61,3.17805383,6.54448722,4.127134385,0
2173,15306,58,1174.35,65,4.077537444,7.069321255,4.189654742,0
2174,15307,12,205.3,96,2.564949357,5.32933142,4.574710979,3
2175,15308,19,310.47,275,2.995732274,5.741303025,5.620400866,3
2176,15311,2366,60632.75,1,7.76937861,11.01260695,0.693147181,1
2177,15312,47,924.85,76,3.871201011,6.830712234,4.343805422,0
2178,15313,1,52,111,0.693147181,3.970291914,4.718498871,3
2179,15314,24,327.97,200,3.218875825,5.795966561,5.303304908,3
2180,15315,37,570.5,65,3.63758616,6.348264483,4.189654742,0
2181,15316,1,165,327,0.693147181,5.111987788,5.793013608,3
2182,15318,33,312.62,4,3.526360525,5.748182062,1.609437912,2
2183,15319,16,204.5,284,2.833213344,5.325446034,5.65248918,3
2184,15320,36,267.13,45,3.610917913,5.591471938,3.828641396,2
2185,15321,95,2748.31,71,4.564348191,7.91910525,4.276666119,0
2186,15322,42,679.68,86,3.761200116,6.523092299,4.465908119,0
2187,15325,48,161.74,104,3.891820298,5.092153835,4.65396035,3
2188,15326,29,311.71,334,3.401197382,5.745276243,5.814130532,3
2189,15327,10,208.75,53,2.397895273,5.345916345,3.988984047,3
2190,15329,57,1049.7,40,4.060443011,6.957211888,3.713572067,0
2191,15330,13,714.96,33,2.63905733,6.573624299,3.526360525,2
2192,15332,35,1661.06,367,3.583518938,7.415813076,5.908082938,0
2193,15333,16,1028.56,209,2.833213344,6.936886805,5.347107531,0
2194,15334,98,350.82,157,4.59511985,5.863119681,5.062595033,0
2195,15335,35,170.22,54,3.583518938,5.142949279,4.007333185,3
2196,15339,86,574.07,67,4.465908119,6.354491773,4.219507705,0
2197,15341,17,2020.52,81,2.890371758,7.611604983,4.406719247,0
2198,15342,24,406.09,130,3.218875825,6.009034291,4.875197323,3
2199,15343,21,364.5,88,3.091042453,5.901266279,4.48863637,3
2200,15344,26,563.94,1,3.295836866,6.336719531,0.693147181,2
2201,15345,20,393.54,46,3.044522438,5.977720529,3.850147602,2
2202,15346,17,252.42,333,2.890371758,5.535048191,5.811140993,3
2203,15347,5,201.6,367,1.791759469,5.311233592,5.908082938,3
2204,15348,9,158.04,73,2.302585093,5.069155743,4.304065093,3
2205,15349,71,463.91,159,4.276666119,6.141843838,5.075173815,0
2206,15350,5,115.65,374,1.791759469,4.759177998,5.926926026,3
2207,15351,219,1934.66,13,5.393627546,7.568203633,2.63905733,1
2208,15353,61,770.12,255,4.127134385,6.647844003,5.545177444,0
2209,15355,14,277.05,30,2.708050201,5.627800954,3.433987204,2
2210,15356,499,2718.03,32,6.214608098,7.908030478,3.496507561,1
2211,15358,551,8347.2,5,6.313548046,9.029801226,1.791759469,1
2212,15360,13,427.93,40,2.63905733,6.061293735,3.713572067,2
2213,15361,7,418.92,362,2.079441542,6.040064217,5.894402834,3
2214,15363,16,326,373,2.833213344,5.789960171,5.924255797,3
2215,15364,29,913.19,96,3.401197382,6.818038427,4.574710979,0
2216,15365,114,2314.32,26,4.744932128,7.747303186,3.295836866,1
2217,15366,44,602.51,76,3.80666249,6.40276261,4.343805422,0
2218,15367,95,1877.59,58,4.564348191,7.538276774,4.077537444,0
2219,15368,4,446.94,22,1.609437912,6.104659295,3.135494216,2
2220,15370,94,2386.05,41,4.553876892,7.777813573,3.737669618,0
2221,15372,27,2007.4,138,3.33220451,7.605093664,4.934473933,0
2222,15373,132,2415.91,9,4.890349128,7.790245144,2.302585093,1
2223,15374,3,168,129,1.386294361,5.129898715,4.86753445,3
2224,15376,116,1221.56,41,4.762173935,7.1087023,3.737669618,0
2225,15379,194,3703.29,170,5.272999559,8.217246886,5.141663557,0
2226,15380,36,1690.26,9,3.610917913,7.433229092,2.302585093,2
2227,15381,8,596.85,214,2.197224577,6.393339886,5.370638028,3
2228,15382,302,5955.71,15,5.713732806,8.692273594,2.772588722,1
2229,15384,41,642.41,170,3.737669618,6.466782157,5.141663557,0
2230,15385,12,316.88,41,2.564949357,5.761673953,3.737669618,3
2231,15386,31,394.14,187,3.465735903,5.979240132,5.236441963,3
2232,15388,10,140.54,271,2.397895273,4.952582363,5.605802066,3
2233,15389,1,500,173,0.693147181,6.216606101,5.159055299,3
2234,15392,84,1535.53,5,4.442651256,7.337281906,1.791759469,1
2235,15393,12,231.86,17,2.564949357,5.450437415,2.890371758,2
2236,15394,85,2183.54,10,4.454347296,7.689160559,2.397895273,1
2237,15395,7,107.45,326,2.079441542,4.686289237,5.789960171,3
2238,15396,14,288.18,113,2.708050201,5.667049332,4.736198448,3
2239,15397,6,94,290,1.945910149,4.553876892,5.673323267,3
2240,15398,73,1345.53,17,4.304065093,7.205286192,2.890371758,2
2241,15399,50,815.77,2,3.931825633,6.705357537,1.098612289,2
2242,15400,12,716.2,93,2.564949357,6.575354742,4.543294782,3
2243,15402,42,626.77,149,3.761200116,6.442173857,5.010635294,0
2244,15405,8,349.1,190,2.197224577,5.858218828,5.252273428,3
2245,15406,53,510.71,32,3.988984047,6.237758058,3.496507561,2
2246,15407,148,1046.74,34,5.003946306,6.954390742,3.555348061,0
2247,15408,34,267.18,265,3.555348061,5.591658397,5.583496309,3
2248,15410,122,3450.84,85,4.812184355,8.146662701,4.454347296,0
2249,15411,98,1348.93,27,4.59511985,7.207808018,3.33220451,0
2250,15412,10,190.53,172,2.397895273,5.255044454,5.153291594,3
2251,15414,39,774.9,10,3.688879454,6.654023646,2.397895273,2
2252,15415,47,559.61,314,3.871201011,6.329025477,5.752572639,0
2253,15416,192,3984.32,65,5.262690189,8.290372889,4.189654742,1
2254,15417,28,508.8,86,3.36729583,6.234018492,4.465908119,0
2255,15419,8,135.86,25,2.197224577,4.918958506,3.258096538,3
2256,15421,53,950.36,59,3.988984047,6.85789254,4.094344562,0
2257,15422,6,97.7,324,1.945910149,4.592084946,5.783825182,3
2258,15423,2,43.5,39,1.098612289,3.795489189,3.688879454,3
2259,15424,17,383.34,255,2.890371758,5.951527578,5.545177444,3
2260,15426,275,1404.07,20,5.620400866,7.247842403,3.044522438,1
2261,15427,292,1430.54,34,5.680172609,7.266506067,3.555348061,1
2262,15428,6,93.78,16,1.945910149,4.551558417,2.833213344,3
2263,15429,82,397.35,27,4.418840608,5.987331016,3.33220451,2
2264,15432,10,171.19,24,2.397895273,5.148598518,3.218875825,2
2265,15433,41,533.3,214,3.737669618,6.280957479,5.370638028,0
2266,15434,55,1041.48,9,4.025351691,6.949357769,2.302585093,2
2267,15435,29,149.29,23,3.401197382,5.012566761,3.17805383,2
2268,15436,291,1067.75,13,5.676753802,6.97424502,2.63905733,1
2269,15437,45,200.16,263,3.828641396,5.304100611,5.575949103,3
2270,15438,25,156.58,132,3.258096538,5.059933266,4.890349128,3
2271,15440,62,383.68,55,4.143134726,5.95241182,4.025351691,0
2272,15442,2,594,249,1.098612289,6.388561406,5.521460918,3
2273,15443,372,3213.59,2,5.92157842,8.075455101,1.098612289,1
2274,15444,214,1411.21,10,5.370638028,7.252911132,2.397895273,1
2275,15445,5,113.5,265,1.791759469,4.740574823,5.583496309,3
2276,15447,9,155.17,331,2.302585093,5.050945157,5.805134969,3
2277,15448,28,494.64,313,3.36729583,6.205849857,5.749392986,3
2278,15449,60,974.52,27,4.110873864,6.882970662,3.33220451,2
2279,15450,30,429.84,31,3.433987204,6.065736791,3.465735903,2
2280,15452,56,528.48,30,4.043051268,6.271895393,3.433987204,2
2281,15453,279,1371.77,2,5.634789603,7.224585875,1.098612289,1
2282,15454,25,179.1,363,3.258096538,5.193512252,5.897153868,3
2283,15456,58,434.59,284,4.077537444,6.076701434,5.65248918,0
2284,15457,58,237.07,263,4.077537444,5.472564748,5.575949103,3
2285,15458,7,161.64,26,2.079441542,5.091539169,3.295836866,3
2286,15460,56,214.26,355,4.043051268,5.3718466,5.874930731,3
2287,15462,11,234.6,95,2.48490665,5.462135452,4.564348191,3
2288,15463,7,126.14,30,2.079441542,4.845288842,3.433987204,3
2289,15464,155,1044.65,339,5.049856007,6.952393981,5.828945618,0
2290,15465,97,7354.62,20,4.584967479,8.903219926,3.044522438,1
2291,15466,57,334.53,86,4.060443011,5.815711371,4.465908119,0
2292,15467,52,524.88,10,3.970291914,6.26507305,2.397895273,2
2293,15468,24,467.51,52,3.218875825,6.149557446,3.970291914,2
2294,15469,24,538.55,51,3.218875825,6.290735459,3.951243719,2
2295,15471,73,454.48,3,4.304065093,6.121351808,1.386294361,2
2296,15472,76,371.56,114,4.343805422,5.920398099,4.744932128,0
2297,15473,11,1771.2,15,2.48490665,7.479976992,2.772588722,2
2298,15475,29,454.11,78,3.401197382,6.120539148,4.369447852,0
2299,15478,44,1399.92,41,3.80666249,7.244884443,3.737669618,0
2300,15480,45,905.5,117,3.828641396,6.80959103,4.770684624,0
2301,15482,97,10879.76,16,4.584967479,9.294751371,2.833213344,1
2302,15483,84,225.26,162,4.442651256,5.42168478,5.093750201,0
2303,15484,187,3590.41,2,5.236441963,8.186300162,1.098612289,1
2304,15485,85,2564.5,31,4.454347296,7.84990867,3.465735903,0
2305,15488,2,91.32,93,1.098612289,4.525260803,4.543294782,3
2306,15489,50,1134.28,23,3.931825633,7.034634596,3.17805383,2
2307,15491,154,3100.09,96,5.043425117,8.039508942,4.574710979,0
2308,15492,35,659.46,29,3.583518938,6.492936562,3.401197382,2
2309,15493,289,1953.41,33,5.669880923,7.577843637,3.526360525,1
2310,15494,122,1280.58,22,4.812184355,7.155848971,3.135494216,1
2311,15497,15,1262.2,18,2.772588722,7.141403463,2.944438979,2
2312,15498,512,13316.4,3,6.240275845,9.49682673,1.386294361,1
2313,15500,68,1131.56,9,4.234106505,7.032235836,2.302585093,2
2314,15502,213,10384.93,16,5.365976015,9.248207285,2.833213344,1
2315,15503,66,141.04,363,4.204692619,4.956108708,5.897153868,3
2316,15504,13,52.83,82,2.63905733,3.985830933,4.418840608,3
2317,15505,97,3610.96,53,4.584967479,8.19200584,3.988984047,0
2318,15506,161,972.08,23,5.087596335,6.880466299,3.17805383,1
2319,15507,45,475.86,172,3.828641396,6.167222947,5.153291594,0
2320,15508,92,1000.27,190,4.532599493,6.909024473,5.252273428,0
2321,15510,1,250,331,0.693147181,5.525452939,5.805134969,3
2322,15511,158,900.53,12,5.068904202,6.80409332,2.564949357,1
2323,15512,7,121,156,2.079441542,4.804021045,5.056245805,3
2324,15513,308,14758.22,34,5.733341277,9.599623251,3.555348061,1
2325,15514,166,4023.72,13,5.117993812,8.300210622,2.63905733,1
2326,15516,15,62.43,45,2.772588722,4.149936936,3.828641396,3
2327,15517,27,267.03,234,3.33220451,5.591098915,5.459585514,3
2328,15518,210,1921.55,65,5.351858133,7.561407709,4.189654742,0
2329,15520,18,343.5,2,2.944438979,5.84209409,1.098612289,2
2330,15521,185,3000.2,41,5.225746674,8.006767488,3.737669618,1
2331,15522,56,397.99,33,4.043051268,5.988936354,3.526360525,2
2332,15523,10,412.01,85,2.397895273,6.023471806,4.454347296,3
2333,15524,1,440,25,0.693147181,6.089044875,3.258096538,3
2334,15525,156,734.37,3,5.056245805,6.600373774,1.386294361,1
2335,15526,4,148.44,34,1.609437912,5.006894974,3.555348061,3
2336,15527,162,2428.53,19,5.093750201,7.795453102,2.995732274,1
2337,15528,26,229.33,255,3.295836866,5.439513063,5.545177444,3
2338,15529,662,3962.6,23,6.49677499,8.284907982,3.17805383,1
2339,15530,107,1497.31,22,4.682131227,7.312093085,3.135494216,1
2340,15531,219,1972.39,9,5.393627546,7.587508155,2.302585093,1
2341,15532,251,1564.73,26,5.529429088,7.356107448,3.295836866,1
2342,15533,83,807.57,20,4.430816799,6.695267255,3.044522438,2
2343,15535,72,502.9,174,4.290459441,6.222377836,5.164785974,0
2344,15537,24,110.92,164,3.218875825,4.71778433,5.105945474,3
2345,15539,41,538.46,8,3.737669618,6.290568639,2.197224577,2
2346,15540,15,213.3,12,2.772588722,5.367376902,2.564949357,2
2347,15541,29,85.13,115,3.401197382,4.455857783,4.753590191,3
2348,15543,28,127.86,289,3.36729583,4.858726544,5.669880923,3
2349,15544,259,3546.71,10,5.560681631,8.174057604,2.397895273,1
2350,15545,80,288.97,55,4.394449155,5.669777469,4.025351691,0
2351,15547,695,4910.6,8,6.54534966,8.499355033,2.197224577,1
2352,15549,114,1681.46,78,4.744932128,7.428012287,4.369447852,0
2353,15550,61,575.63,5,4.127134385,6.357200813,1.791759469,2
2354,15551,29,436.06,37,3.401197382,6.080070485,3.63758616,2
2355,15552,17,90.12,218,2.890371758,4.512177319,5.38907173,3
2356,15553,55,428.93,61,4.025351691,6.063622405,4.127134385,0
2357,15554,14,217.2,278,2.708050201,5.385412073,5.631211782,3
2358,15555,887,4794.86,13,6.788971743,8.475508325,2.63905733,1
2359,15556,31,279.77,25,3.465735903,5.637535829,3.258096538,2
2360,15557,19,468.91,29,2.995732274,6.152541187,3.401197382,2
2361,15561,27,800.59,12,3.33220451,6.686597255,2.564949357,2
2362,15562,1,134.55,352,0.693147181,4.909340576,5.866468057,3
2363,15563,113,1400.44,23,4.736198448,7.245255558,3.17805383,1
2364,15565,8,173.16,51,2.197224577,5.159974417,3.951243719,3
2365,15567,7,186.01,19,2.079441542,5.231162091,2.995732274,2
2366,15568,53,758.29,3,3.988984047,6.632383786,1.386294361,2
2367,15569,31,1375.71,104,3.465735903,7.227451874,4.65396035,0
2368,15570,319,4148.82,8,5.768320996,8.330820239,2.197224577,1
2369,15571,57,650.43,12,4.060443011,6.479169946,2.564949357,2
2370,15572,212,2533.42,5,5.361292166,7.837720093,1.791759469,1
2371,15573,97,591.19,32,4.584967479,6.383827529,3.496507561,0
2372,15574,152,675.64,178,5.030437921,6.517139374,5.187385806,0
2373,15576,43,921.37,38,3.784189634,6.826946445,3.663561646,0
2374,15577,39,258.88,152,3.688879454,5.560219986,5.030437921,3
2375,15578,13,127.1,163,2.63905733,4.852811209,5.099866428,3
2376,15579,48,327.6,69,3.891820298,5.794841206,4.248495242,0
2377,15581,146,3675.77,121,4.990432587,8.209789928,4.804021045,0
2378,15582,44,682.91,25,3.80666249,6.52782633,3.258096538,2
2379,15584,122,720.86,24,4.812184355,6.581831214,3.218875825,2
2380,15585,31,455.3,177,3.465735903,6.123150488,5.18178355,3
2381,15587,9,913.68,51,2.302585093,6.818574277,3.951243719,2
2382,15589,29,478.53,256,3.401197382,6.172806458,5.549076085,3
2383,15592,24,388.58,47,3.218875825,5.965069236,3.871201011,2
2384,15593,5,199.8,71,1.791759469,5.302309388,4.276666119,3
2385,15594,103,1771.78,16,4.644390899,7.480304215,2.833213344,1
2386,15596,77,1406.59,101,4.356708827,7.249634301,4.624972813,0
2387,15597,22,324.57,36,3.135494216,5.785577492,3.610917913,2
2388,15598,14,240.68,54,2.708050201,5.487614537,4.007333185,3
2389,15599,52,761.74,27,3.970291914,6.636917213,3.33220451,2
2390,15601,410,6776.56,12,6.018593214,8.821372434,2.564949357,1
2391,15602,46,1297.87,9,3.850147602,7.169249935,2.302585093,2
2392,15603,2,48.48,79,1.098612289,3.901568548,4.382026635,3
2393,15604,17,216.39,53,2.890371758,5.381692975,3.988984047,3
2394,15605,67,1198.23,37,4.219507705,7.089434963,3.63758616,0
2395,15606,77,2920.16,62,4.356708827,7.979736077,4.143134726,0
2396,15607,13,104.76,337,2.63905733,4.661172376,5.823045895,3
2397,15608,60,1093.68,29,4.110873864,6.998217362,3.401197382,0
2398,15609,16,298.48,185,2.833213344,5.702047637,5.225746674,3
2399,15610,6,112.46,52,1.945910149,4.731450352,3.970291914,3
2400,15611,43,1591.45,10,3.784189634,7.37302899,2.397895273,2
2401,15612,6,195.15,37,1.945910149,5.278879673,3.63758616,3
2402,15615,423,10399.74,11,6.049733455,9.249632236,2.48490665,1
2403,15618,45,776.851,33,3.828641396,6.656534989,3.526360525,2
2404,15619,3,336.4,11,1.386294361,5.82126917,2.48490665,2
2405,15620,100,1553.18,57,4.615120517,7.348703354,4.060443011,0
2406,15621,16,1293.03,5,2.833213344,7.165516659,1.791759469,2
2407,15622,185,3709.56,44,5.225746674,8.218938088,3.80666249,1
2408,15623,19,301.03,142,2.995732274,5.71052635,4.96284463,3
2409,15624,34,588.13,117,3.555348061,6.378646872,4.770684624,0
2410,15625,64,1534.26,104,4.17438727,7.336455027,4.65396035,0
2411,15626,49,675.8,75,3.912023005,6.517375808,4.33073334,0
2412,15628,155,2870.24,5,5.049856007,7.962499271,1.791759469,1
2413,15630,60,1186.35,46,4.110873864,7.079479212,3.850147602,0
2414,15632,167,3285.31,16,5.123963979,8.097520634,2.833213344,1
2415,15634,15,243.55,18,2.772588722,5.499419787,2.944438979,2
2416,15636,25,724.76,90,3.258096538,6.587219382,4.510859507,0
2417,15637,15,223.36,53,2.772588722,5.413251905,3.988984047,3
2418,15639,25,425.32,135,3.258096538,6.055190238,4.912654886,3
2419,15640,476,12416.11,5,6.167516491,9.426830639,1.791759469,1
2420,15641,119,1887.2,106,4.787491743,7.543379273,4.672828834,0
2421,15643,33,664,192,3.526360525,6.499787041,5.262690189,0
2422,15644,232,803.54,167,5.451038454,6.690270686,5.123963979,0
2423,15645,52,612.01,19,3.970291914,6.418381249,2.995732274,2
2424,15646,35,447.64,158,3.583518938,6.106220784,5.068904202,0
2425,15648,24,639.5,205,3.218875825,6.462249121,5.327876169,0
2426,15649,2,816,337,1.098612289,6.705639095,5.823045895,3
2427,15651,32,646.3,37,3.496507561,6.472809866,3.63758616,2
2428,15652,21,337.74,92,3.091042453,5.825232851,4.532599493,3
2429,15653,6,877.44,93,1.945910149,6.778147607,4.543294782,3
2430,15654,21,922.53,10,3.091042453,6.828203284,2.397895273,2
2431,15655,34,560.67,244,3.555348061,6.330914489,5.501258211,0
2432,15656,47,748.5,46,3.871201011,6.619406318,3.850147602,0
2433,15657,1,30,23,0.693147181,3.433987204,3.17805383,3
2434,15658,48,1024.1,191,3.891820298,6.932545448,5.257495372,0
2435,15659,11,306.45,44,2.48490665,5.728312472,3.80666249,3
2436,15660,90,1600.86,26,4.510859507,7.378920733,3.295836866,0
2437,15661,5,309.8,318,1.791759469,5.739149618,5.765191103,3
2438,15663,9,138.14,107,2.302585093,4.93548062,4.682131227,3
2439,15664,17,386.43,51,2.890371758,5.959535187,3.951243719,3
2440,15665,115,2222.21,169,4.753590191,7.706707376,5.135798437,0
2441,15667,13,301.32,40,2.63905733,5.711486059,3.713572067,3
2442,15668,1,76.32,218,0.693147181,4.347952654,5.38907173,3
2443,15669,33,684.34,41,3.526360525,6.529915065,3.737669618,2
2444,15670,12,173.05,297,2.564949357,5.159342614,5.697093487,3
2445,15671,78,2657.13,19,4.369447852,7.885378147,2.995732274,1
2446,15673,138,2726.23,89,4.934473933,7.911041721,4.49980967,0
2447,15674,114,2446.6,74,4.744932128,7.802863232,4.317488114,0
2448,15675,21,323.69,82,3.091042453,5.782870881,4.418840608,3
2449,15676,202,3435.76,19,5.313205979,8.142284446,2.995732274,1
2450,15677,33,657.23,50,3.526360525,6.489554414,3.931825633,0
2451,15678,12,352.7,53,2.564949357,5.868449096,3.988984047,3
2452,15679,110,781.28,25,4.709530201,6.662212733,3.258096538,2
2453,15680,78,1333.68,10,4.369447852,7.196446842,2.397895273,2
2454,15681,53,1426.16,26,3.988984047,7.263441735,3.295836866,0
2455,15683,10,193.75,118,2.397895273,5.271716685,4.779123493,3
2456,15687,166,2993.1,9,5.117993812,8.004398965,2.302585093,1
2457,15689,9,254.1,120,2.302585093,5.541655625,4.795790546,3
2458,15690,19,239.76,5,2.995732274,5.483800587,1.791759469,2
2459,15691,2,136.8,253,1.098612289,4.925803359,5.537334267,3
2460,15692,12,191.04,29,2.564949357,5.257703684,3.401197382,2
2461,15694,78,6479.4,1,4.369447852,8.776537516,0.693147181,1
2462,15695,22,409.98,267,3.135494216,6.018544552,5.590986981,3
2463,15696,168,2711.11,34,5.129898715,7.905482209,3.555348061,1
2464,15699,18,309.65,18,2.944438979,5.738666877,2.944438979,2
2465,15700,86,696.68,173,4.465908119,6.547760545,5.159055299,0
2466,15701,230,1529,3,5.442417711,7.333023014,1.386294361,1
2467,15703,5,211.5,265,1.791759469,5.358941988,5.583496309,3
2468,15704,117,2293.62,141,4.770684624,7.738322531,4.955827058,0
2469,15705,6,143.1,202,1.945910149,4.970507503,5.313205979,3
2470,15706,55,1060.56,64,4.025351691,6.967494803,4.17438727,0
2471,15707,205,916.98,36,5.327876169,6.822175604,3.610917913,0
2472,15708,273,3235.25,41,5.613128106,8.082170531,3.737669618,1
2473,15709,6,133.25,284,1.945910149,4.899703733,5.65248918,3
2474,15712,53,1072.36,10,3.988984047,6.978549194,2.397895273,2
2475,15713,19,356.7,144,2.995732274,5.879694646,4.976733742,3
2476,15714,34,330.03,12,3.555348061,5.802209006,2.564949357,2
2477,15716,117,1101.11,146,4.770684624,7.004981803,4.990432587,0
2478,15717,7,150.3,235,2.079441542,5.019264621,5.463831805,3
2479,15719,931,5030.07,33,6.837332815,8.523387964,3.526360525,1
2480,15720,128,598.73,25,4.859812404,6.396479554,3.258096538,2
2481,15721,84,471.4,12,4.442651256,6.157826084,2.564949357,2
2482,15722,67,2211.21,36,4.219507705,7.701747295,3.610917913,0
2483,15723,38,190.7,365,3.663561646,5.25593165,5.902633333,3
2484,15724,11,218.25,202,2.48490665,5.390212631,5.313205979,3
2485,15725,32,415.25,16,3.496507561,6.031286041,2.833213344,2
2486,15727,301,5159.06,17,5.710427017,8.548703486,2.890371758,1
2487,15729,5,85,213,1.791759469,4.454347296,5.365976015,3
2488,15730,70,1120.88,66,4.262679877,7.022761128,4.204692619,0
2489,15732,14,294.12,213,2.708050201,5.687382053,5.365976015,3
2490,15733,10,162.3,283,2.397895273,5.095589,5.648974238,3
2491,15734,26,1339.45,115,3.295836866,7.200760657,4.753590191,0
2492,15737,71,1188.12,15,4.276666119,7.080968817,2.772588722,2
2493,15738,173,4812.42,19,5.159055299,8.479163129,2.995732274,1
2494,15739,8,449.12,67,2.197224577,6.109514214,4.219507705,3
